2. Scoop out the pulp from both lemon halves and press pulp through a coarse-mesh sieve into a small bowl; discard any solids remaining in the sieve. Finely chop the peel and pith and add to pulp. Set aside.
3. Toast coriander and cumin seeds in a small skillet over medium heat stirring often until slightly darkened and fragrant about 3 minutes. Set aside.
4. Coarsely grind the toasted coriander and cumin seeds in a spice mill or with a mortar and pestle.
5. Heat 1 tablespoon oil in a large nonstick skillet over medium-high heat. Season fish with spice mixture salt and pepper; place skin side down in skillet. Cook until browned and crisp 5-6 minutes. Turn and cook until just opaque in the center 2-4 minutes more. Be more cautious cooking the fish if it is skinless as you do not want the unprotected flesh itself to be brown and crisp; you could also bake or broil the fish if it is skinless.
6. Meanwhile heat the remaining  tablespoon of oil in a large skillet over medium heat. Add garlic and 1/4 teaspoon crushed red pepper flakes; cook stirring until fragrant about 30 seconds. Add chard by the handful tossing and allowing it to wilt slightly between additions. Season with salt and pepper. Cook tossing occasionally until all chard is tender 5-7 minutes. Set aside.
7. Mix the sliced olives and the reserved lemon mixture into the cooked chard. Season with salt pepper and more crushed red pepper flakes if desired. Serve fish with the chard., 
field, value, 
id, 118160, 
name, Fruit & Swiss Dip, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Apple or pear wedges and crackers.
2. Combine first four ingredients in mixing bowl.
3. Beat with electric mixer until blended.
4. Place mixture into ungreased 9" pie pan.
5. Bake at 375 for 14-16 minutes.
6. Serve with assorted fruit wedges and crackers., 
field, value, 
id, 118165, 
name, Fondue for Crusty French Bread, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118166, 
name, Mushroom-smothered Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118164, 
name, Copycat Mccormick Swiss Steak Bag and Seasoning, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118167, 
name, Do Ahead Swiss Cheese Souffles, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118168, 
name, Crockery Pot Swiss Steask, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118161, 
name, Swiss Cheese and Onion Ring Chicken Breasts, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 350°F.
2. Place chicken breasts in baking dish.
3. Cover chicken with mushroom soup.
4. Cover dish with foil and bake for 45 minutes.
5. Remove from oven. Remove foil. Place cheese slices over chicken pieces.
6. Top with Durkee fried onions.
7. Leave uncovered and return to oven for an additional 15 minutes., 
field, value, 
id, 118162, 
name, Grilled Ham & Swiss Croissants, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Heat honey ham in skillet or microwave.
2. Cut croissants in half sandwich style.
3. Heat skillet over medium heat.
4. Prepare sandwich by buttering croissants on each side and grilling them until golden on each side top and bottom.
5. Layer each croissant with honey ham and swiss cheese.
6. Drizzle with honey mustard sauce., 
field, value, 
id, 118169, 
name, Emmentaler and Asparagus Frittata, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118170, 
name, Grilled Turkey and Swiss Panini Sandwich, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat skillet or griddle to medium high and spray with nonstick spray.
2. Spread jam on one piece of bread.
3. On other piece of bread place turkey onion slice roasted red peppers and swiss cheese.
4. Place bread spread with jam on top of other side of sandwich and put on griddle.
5. Cover with a deep pot lid and cook a minute or so (until lightly browned).
6. Remove lid flip sandwich carefully and cook other side about a minute of so (until lightly browned).
7. If sandwich browns before cheese melts put it in the microwave for 15 seconds or so., 
field, value, 
id, 118172, 
name, Good Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118173, 
name, Mini Swiss Cheese Quiche, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118174, 
name, Deviled Ham and Swiss Cheese Spread, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Mix all ingredients in a food processor for 1-2 minutes until smooth.
2. Serve with crackers or as a sandwich between 2 slices of bread. Makes about 2 cups., 
field, value, 
id, 118175, 
name, Swiss Raclette, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118163, 
name, Mushroom Swiss Bruschetta, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118171, 
name, Swiss Cheese Dip, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118176, 
name, Apple Wine Soup With Roast Beef, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118177, 
name, Onion-Bibb Salad, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118178, 
name, Roasted Garlic Soup with Swiss Cheese and Prosciutto, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 350^F.
2. In a baking dish toss the garlic and oil.
3. Bake covered with foil about 45 minutes until tender stir now and then.
4. Place garlic in a large saucepan and reserve the oil.
5. Add chicken broth wine and potatoes.
6. Cook at a simmer about 20 minutes until potatoes are tender stirring now and then.
7. Add the cheese and stir until melted.
8. Remove from heat and let stand 5 minutes.
9. In a blender puree the soup in batches and strain into another large saucepan.
10. Add the cream sherry and Cognac.
11. In a large skillet heat the reserved oil and saute the onion until golden about 7 minutes.
12. Add prosciutto and saute until heated through about 2 minutes.
13. Stir into soup.
14. Season and stir over medium heat until serving temperature., 
field, value, 
id, 118179, 
name, Chocolate Rum Delight, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118180, 
name, Red Pepper Soup With Sun-Dried Tomatoes and Swiss Cheese, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. In a medium pot heat the oil and sauté the onion garlic and the red bell peppers for 5-6 minutes or until the peppers are tender.
2. Add the sun-dried tomatoes basil vegetable stock salt & pepper.  Bring to a boil and then reduce to a simmer for 10-12 minutes.
3. Using a hand blender puree the soup until nice and smooth.  Add the cream and stir gently adding the Swiss cheese.
4. Low-Fat Option:.Use grape-seed oil instead of olive oil Use low-fat vegetable stock Use low-fat yogurt instead of cream., 
field, value, 
id, 118181, 
name, Zurich Veal, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118182, 
name, Tuna Swiss Potato Pie, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118183, 
name, Jamaican Pumpkin-coconut-soup, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118184, 
name, Truite a La Creme Zugoise (Trout in Herbed Cream Sauce), 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118187, 
name, Smokin' Ham & Swiss, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118188, 
name, Authentic Switzerland Fondue, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118189, 
name, Chicken Pie from Amish Cookbook, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118191, 
name, Low Fat Bay Shrimp and Swiss Omelet, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118185, 
name, Swiss Steak!, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Dredge meat in flour; fry at med-high heat to seal in juices.
2. Saute vegetables in drippings.
3. Add tomatoes and stir; take off heat.
4. Place meat in a baking dish and top with vegetables.
5. Bake at 300 F for 2 1/2 hours!, 
field, value, 
id, 118192, 
name, Aniskrabeli and Anisbroetli (Swiss Cookies With Anise), 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Mix sugar and eggs using a blender until  they are very soft.
2. Add the remaining ingredients and knead into dough.
3. For Aniskrabeli form on a floured surface rolls 1.5 cm (½ inch) thick. Cut pieces of 4-5 centimeters (2 inch) of length. Make 3 oblique cuts and fold your cookies slightly (like in the picture).
4. For Anisbroetli you need a stamp. In this case roll out your dough on a floured surface or make small balls with your hands. Print the shape with your favorite stamp.
5. Put the small pieces onto a baking tray and dry for about 12- 24 hours at room temperature (this step is essential!).
6. Bake them for 15-25 minutes with 150 degrees Celsius (300F). These cookies shouldn’t turn brown!  (heat and timing are basing it on convection oven).
7. Let them cool down and enjoy., 
field, value, 
id, 118186, 
name, Broiled Swiss Flounder, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat the broiler.
2. Place fish filets in a single layer in a 13" x 9" baking dish.
3. Evenly sprinkle filets with onion green pepper salt pepper chopped tomatoes and parsley.
4. Evenly pour melted butter over top.
5. Broil about 8-10 minutes or until fish flakes easily with a fork and is opaque.  Remove and evenly sprinkle with swiss cheese; Broil 2 - 3 minutes longer or until cheese melts and just slightly golden., 
field, value, 
id, 118193, 
name, Salmon Basel Style, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118194, 
name, Baked Swiss Chicken over Tri-Colored Spiral Pasta, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 350.
2. Pound chicken down to 1/2 inch thickness and place in 13 x 9 baking dish.
3. Lay cheese slices over chicken.
4. In a medium mixing bowl combine soup and wine. Mix well.
5. Pour soup mixture over chicken.
6. Top with dry stuffing mix.
7. Drizzle with melted butter.
8. Bake uncovered for 40 to 45 minutes.
9. While chicken is baking cook pasta in accordance with the package and drain.
10. Serve chicken over pasta., 
field, value, 
id, 118195, 
name, Rainbow Swiss Chard Appetizer, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118190, 
name, Swiss Melt With Tomato and Fresh Basil, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118196, 
name, Harvest Vegetable Fondue, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118197, 
name, Swiss Chard Sauteed With French Honey Dressing, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118198, 
name, Oven Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Cut meat in serving portions.
2. Combine flour and salt.
3. Brown meat in hot Crisco.
4. Transfer meat to shallow baking dish.
5. Blend reserved flour mixture into pan drippings in skillet.
6. Add tomatoes celery carrots onions and Worcestershire sauce to drippings and cook.
7. Stir constantly until mixture boils.
8. Pour over meat.
9. Cover and bake at 350°F for 2 hours or until meat and vegetables are tender.
10. Sprinkle cheese over meat.
11. Return to oven for a few minutes to melt cheese., 
field, value, 
id, 118199, 
name, Swiss Tofu, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Note: Freeze the tofu then thaw.  After thawing press the tofu very well but gently to remove the excess water.
2. Slice the tofu into 3/8 inch slices.  Marinate tofu in the next 4 ingedients in refrigerator for several hours at least.  Overnight is best.
3. Add oil to a large nonstick skillet.  Dip the tofu in the flour and brown in oil.  Note if you did NOT press the tofu it will NOT brown.
4. Turn once and do not break the pieces to brown on both sides.
5. Add vegetables and puree and water any remaining marinade.  NOTE this is not a meat dish.  It is safe to use the marinade that you used for the tofu. Do not use this for any meat.
6. Cover skillet and cook over low heat for an hour., 
field, value, 
id, 118200, 
name, Swiss Cheese Frittata With Potatoes and Caramelized Onions, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118201, 
name, Midwest Swiss Steak With Tomato Gravy, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118202, 
name, Kate Cowick French Dressing, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118203, 
name, Rhabarbertorte Dorothe (Rhubarb Cake Dorothe), 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118204, 
name, Bacon Mushroom and Swiss Croissant, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118205, 
name, Swiss Rolls, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118206, 
name, Fresh Flower-Herb Syrup, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118213, 
name, Ricotta Omelet With Swiss Chard, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118208, 
name, Swiss Onion Loaf, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 375 degrees.  In a bowl combine cheese and minced onion with dry ingredients of hot-roll mix.
2. Prepare mix according to package directions.  Turn onto a floured surface; knead until smooth and elastic (6 to 8 minutes).  Shape into a 5-inch ball and place on a greased baking sheet.  Cover and let rise in a warm place for 30 minutes or until doubled.
3. Bake for 25 to 30 minutes or until golden brown.  Brush with melted butter.  Remove to a wire rack to cool., 
field, value, 
id, 118209, 
name, Crab Meat and Swiss Cheese Quiche, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118210, 
name, Curried Lentil Soup With Swiss Chard, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118211, 
name, Soft Pretzels or Breadsticks With Swiss Cheese Dip, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118212, 
name, Swiss Potatoes, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118214, 
name, Cheese Salad, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118215, 
name, Swiss Fondue, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118216, 
name, Moosewood's Swiss Green Bean Salad, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118218, 
name, Baconswiss Chard & Vacherin Cheese Quiche, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. In  a large skillet over medium high  cook bacon until just turning cirspy (5 minute or so) if there is lots of grease drain some off; add swiss chard and onions cook until tender set aside to cool for 10 minute use a slotted spoon to drain excess liquid.
2. In a medium bowl whisk eggs half and half salt pepper and thyme.
3. Add shredded cheese to chard and bacon transfer to prepared pie crust pour the egg mixture into the crust stir gently to eliminate any large clumps or air bubbles.
4. Bake for 20 minute at 400 degrees.
5. Reduce oven temperature to 325 bake until center is set about another 40 min allow to cool for 15 minute before slicing.
6. Serve warm or cool., 
field, value, 
id, 118219, 
name, Swiss gartar chicken, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118220, 
name, Pumpkin Frittata, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118221, 
name, Papet Vaudois - (Pork Sausage & Leek Hotpot), 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118217, 
name, Brie and Wild Mushroom Fondue, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Bring 1 cup water to boil in small saucepan.
2. Add porcini mushrooms.
3. Remove from heat and let stand until mushrooms soften about 20 minutes.
4. Using slotted spoon transfer porcini to work surface.
5. Coarsely chop porcini.
6. Reserve porcini and soaking liquid.
7. Melt butter in heavy large saucepan over medium heat.
8. Add shiitake mushrooms and sauté until tender about 3 minutes.
9. Add shallot; sauté 1 minute.
10. Add porcini and soaking liquid leaving any sediment from liquid behind.
11. Increase heat to high.
12. Simmer until liquid evaporates about 3 minutes.
13. (Can be made 8 hours ahead. Cover and chill.) Toss Brie with cornstarch in large bowl to coat.
14. Add wine to mushrooms.
15. Bring to simmer over medium heat.
16. Add cheese to mushrooms in 3 batches whisking after each addition until cheese melts before adding more.
17. Continue whisking until mixture is smooth and just begins to simmer (do not boil).
18. Season to taste with salt and pepper.
19. Transfer fondue to fondue pot.
20. Set pot over candle or canned heat burner.
21. Serve with chicken vegetables and bread., 
field, value, 
id, 118222, 
name, Swiss Enchiladas, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118225, 
name, Swiss Chard Empanadas, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118227, 
name, Mushroom Swiss Veggie Burger, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118230, 
name, Indiana Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118223, 
name, Lacarno Potroasted Kid, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Cut the meat into bite-sized pieces. Sprinkle the meat with the salt and pepper.
2. Heat the butter in a casserole and add the sage juniper berries mint cinnamon and nutmeg. Cook stirring constantly for 3 minutes. Add the meat and brown on all sides. Lower the heat and add the wine.
3. Simmer covered until the meat is tender (it took me a little more than an hour with the kid I had).
4. Remove the meat and keep warm. Strain the sauce. Put the sauce back in the casserole and stir in the cream and rum. Bring to a boil and reduce to the consistency of heavy cream.
5. Return the meat to the sauce and heat through. Serve with rice and green peas., 
field, value, 
id, 118224, 
name, Alternative Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Heat oil in a large frying pan that has a lid.
2. Combine flour salt and pepper in shallow bowl.
3. Brown meat in hot oil.
4. Remove meat and set aside.
5. Combine soup water and sherry in blender.
6. Add liquid to pan and scrape bottom.
7. Add meat and the rest of the ingredients to frying pan.
8. Cover and simmer for 1 and 1/2 hours.
9. Remove bay leaf and serve over rice., 
field, value, 
id, 118229, 
name, Melt-In-Your-Mouth Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118226, 
name, Swiss and Spinach Stuffed Mushrooms, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118228, 
name, Swiss Pork and Mushrooms, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118231, 
name, Baked Swiss Chicken and Stuffing, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Heat oven to 400°F Prepare stuffing mix as directed on package; set aside.
2. Place chicken in 13x9 inch baking dish; top with cheese soup and stuffing.
3. Bake 30 minutes or until chicken is done (internal temperature of 170F)., 
field, value, 
id, 118232, 
name, Swiss-Style Onion Soup, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Heat oven to 350 degrees.
2. Heat butter and oil in large heavy skillet over medium heat.  Add onions and leeks and cook stirring occasionally until lightly browned 25 minutes.  Stir in mustard and thyme and remove from heat.
3. Meanwhile make croutons:  toast bread squares on baking sheet in oven 10 minutes.
4. Heat half-and-half and milk in large saucepan over medium heat to simmering.  Add onion mixture; reduce heat to simmer stirring occasionally 10 minutes.
5. Puree soup in batches in blender or food processor.  Return to saucepan season with salt and pepper and heat gently.  Garnish with croutons and serve hot., 
field, value, 
id, 118233, 
name, Gooseberry Patch Swiss Chicken, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 325.
2. Place chicken in a lightly greased 13x9" pan.
3. Sprinkle with croutons celery onion cheese and almonds.
4. Add salt and pepper to taste; set aside.
5. Combine soup and mayonnaise thoroughly and pour over chicken mixture; spread evenly.
6. Cover and bake for 50 minutes.
7. Uncover and bake an additional 10 minutes.
8. Let stand 5-10 minutes before serving.
9. NOTE: This can be prepared the day before. Add everything except the mayo/soup mixture. Cover and refrigerate until you are ready to make then combine mayo and soup and pour over chicken mixture. Bake accordingly possibly adding up to 10 minutes until it is heated through., 
field, value, 
id, 118234, 
name, Swiss Red Cabbage, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118235, 
name, Mom's Swiss Steak Dinner, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118236, 
name, Swiss Salmon Spinach Pie, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 400°; using a sharp chef’s knife remove the skin from the salmon and discard.
2. In a saute pan over high heat melt 2 tablespoons butter.
3. Sprinkle the salmon with Old Bay seasoning add the fillets to the hot pan and sear quickly on both sides.
4. Remove the salmon fillets from the pan and place them in a 13 x 9 inch baking dish; add the wine and set the dish aside.
5. In a 10-inch saute pan melt the remaining butter; add in the mushrooms and saute for 2-3 minutes then add in the spinach.
6. Toss the spinach with the mushrooms and season with salt pepper and nutmeg.
7. When the spinach has wilted spread the mixture over the salmon fillets.
8. Sprinkle with the cheese and bake for 10-15 minutes or until the salmon is cooked through and the cheese is bubbly., 
field, value, 
id, 118237, 
name, Swiss Steak Ala Anaheim, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118238, 
name, Marinated Ham & Swiss Buns Appetizer, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118239, 
name, Swiss Ham Potato Scallop, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118241, 
name, Swiss and Ham Casserole, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven 350 degrees.
2. In a bowl combine soup sour cream green pepper and onion.
3. And mix well.
4. Grease a 13-inch x 9inch x 2 inch baking dish.
5. Put a third layer of noodles in dish.
6. Cover with spread over the top and repeat layers.
7. Bake uncovered at 350 degrees for 40 to 45 minutes., 
field, value, 
id, 118242, 
name, Easy Swiss Fondue, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Rub inside of fondue pot with garlic and discard.
2. In fondue pot simmer wine.
3. Blend in soup.
4. Combine cheese and cornstarch.
5. Stir into soup.
6. Heat tilll cheese is melted.
7. Stir on occasion.
8. Serve with bread cubes., 
field, value, 
id, 118240, 
name, My Swiss Chard Omelet, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Rinse the chard very well to remove grit and sand; shake it to remove excess water.
2. Tear chard into bite-size pieces onto a plate.
3. Add a few T. filtered water to a large skillet.  Place skillet over high heat and add chard and minced shallot.
4. Cover and let steam about 3 minutes.
5. While the chard is cooking snip the basil leaves into the same small bowl containing the beaten eggs; mix through.
6. Remove lid from skillet and cook a bit longer until water in skillet is absorbed.
7. Add some of your favorite oil and heat it.
8. When the oil is hot enough add the egg/basil combination.  Tilt the pan to distribute the eggs evenly.  Let cook a couple of minutes to set the eggs (if you want you can cover the skillet at this point and use a lower heat because the contained steam will cook the eggs).
9. Add pepper and asiago cheese to taste.  Add red pepper flakes if using.
10. Cook a moment longer - just enough to melt or soften the cheese.
11. Serve., 
field, value, 
id, 118243, 
name, Scrambled Egg Muffins With Bacon and Swiss Cheese, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Preheat oven to 350.
2. Grease 6 tin muffin tin.
3. Whisk 8 large eggs in bowl with water.
4. Add Salt and Pepper to taste.
5. Pour in equal amounts into muffin tins.
6. Bake 15 minutes.
7. Remove from oven.
8. Crumble 1/2 of a wedge of Laughing Cow LIGHT Swiss cheese on each muffin sprinkle tops with bacon bits.
9. Return to oven for an additional 10 minutes or until egg mixture is finished.
10. To reheat place in microwave on a microwave safe plate for 45 seconds.
11. Enjoy!, 
field, value, 
id, 118244, 
name, Mary's Swiss Steak, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Melt 4 TBSP margarine in a large skillet then sauté onions. Remove from the skillet.
2. Coat the steak with the flour. Season with salt and pepper.
3. Melt remaining margarine in the skillet and brown the meat well on both sides.
4. Mix with steak the onions water sour cream until blended.
5. Cover and cook over medium heat till meat is tender (30-45 min).
6. Uncover and cook until the sauce thickens (10 min). Serve over hot cooked rice or noodles., 
field, value, 
id, 118245, 
name, Succulent Swiss Pork Roast With Crispy Skin, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Pre-heat oven 375°F.
2. Wash the entire piece of pork under running water (both sides).
3. Place meat skin side up in a large roasting pan.
4. Cut the top skin with a very sharp knife just up to the beginning of the layer of fat in a criss-cross diamond pattern (just like a baked ham) but not all the way to the meat.
5. Generously apply the mustard on both sides all over the roast including the skin.
6. Squeeze and evenly apply the juice of half a lime per side of the roast.
7. Sprinkle the salt. pepper season-all and all the dried herbs evenly on both sides of the roast.
8. Turn roast so the skin faces upward in the roasting pan.
9. Pour 1 cup water into bottom of pan (not on the roast).
10. Drizzle olive oil evenly over the top of the roast.
11. Place roast into hot oven and cook 1 3/4 hours or until juices flow clear when center of roast is pieced (meat must be done not pink!).
12. Remove roast from pan and start slicing including the crisp-golden skin into 1/4 inch pieces. Keep warm!
13. For Gravy/Sauce:.
14. Take pan drippings and add 1/2 cup water 1/2 cup Half and Half 1/3 cup extra dry vermouth or dry white wine and scrape bottom of pan to mix well!
15. Season with salt pepper and season-all to taste. Pour into gravy boat and serve hot with pork roast. Bon Appetit!, 
field, value, 
id, 118248, 
name, Pasta With Lima Beans and Swiss Chard, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Bring the water to a boil in a large pot.
2. Heat the olive oil in a large saute pan set on high heat until sizzling about 2 minutes.
3. Add the garlic red pepper flakes parsley onion lima beans and prosciutto or ham.
4. Reduce the heat to medium and cook until the garlic begins to brown and the onion is soft about 5-6 minutes.
5. Stir in the wine and boil until reduced by half about 2 minutes.
6. Add the chicken stock cream salt and pepper and simmer for 10-15 minutes until the sauce is slightly thickened.
7. Add the Swiss chard or spinach leaves to the sauce about 2 minutes before it's done stirring well.
8. While the sauce is simmering add the pasta to the boiling water and cook until just tender.
9. Drain the pasta well and return it to the pot.
10. Pour the sauce over the pasta and cook over medium heat stirring constantly for 3 minutes.
11. Remove the pan from the heat stir in cheese and serve., 
field, value, 
id, 118249, 
name, Crab and Swiss Quiche, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118251, 
name, Stuffed Yellow Peppers With Spicy Swiss Chard and Scallion Pilaf, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118252, 
name, Swiss Chard Stir Fry, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, , 
field, value, 
id, 118247, 
name, Green Onion-Parmesan Mornay Sauce, 
cuisine, European >> Deutschland >> Swiss, 
time, , 
source, , 
instructions, 1. Melt butter in a heavy saucepan over medium heat.
2. Stir in green onion and parsley; cook until the green onion has softened about 3 minutes.
3. Stir in flour and cook for 3 minutes more stirring constantly.
4. Pour in the cream increase heat to medium-high and bring to a simmer. Once the cream comes to a simmer reduce heat to medium-low and whisk in the shredded Swiss and Parmesan cheeses.
